interaction_id,user_id,activity_id,interaction_type,rating,event_date,weather_context,group_type,synthetic
syn_i002663,syn_u0169,osm_way_162304404,view,4,2026-01-27,hot,couple,true
syn_i002664,syn_u0169,osm_way_164425257,rating,4,2026-07-13,mild,couple,true
syn_i002665,syn_u0170,osm_way_209392625,rating,3,2025-04-07,hot,friends,true
syn_i002666,syn_u0170,osm_node_13259884601,visit,5,2025-01-01,rain,friends,true
syn_i002667,syn_u0170,osm_way_164018917,visit,4,2026-06-19,hot,friends,true
syn_i002668,syn_u0170,osm_way_209939292,rating,5,2026-03-10,rain,friends,true
syn_i002669,syn_u0170,osm_relation_19742302,visit,4,2026-07-17,mild,friends,true
syn_i002670,syn_u0170,osm_way_109151481,save,3,2025-02-14,sunny,friends,true
syn_i002671,syn_u0170,osm_way_201141089,save,5,2026-03-15,sunny,friends,true
syn_i002672,syn_u0170,osm_node_11807468934,visit,5,2025-04-05,hot,friends,true
syn_i002673,syn_u0170,osm_way_686708801,save,5,2025-08-07,hot,friends,true
syn_i002674,syn_u0170,osm_way_163047171,rating,5,2025-07-21,mild,friends,true
syn_i002675,syn_u0170,osm_way_136337206,rating,5,2026-06-18,sunny,friends,true
syn_i002676,syn_u0170,osm_way_1447224105,rating,2,2025-03-17,rain,friends,true
syn_i002677,syn_u0170,osm_way_210259447,visit,5,2026-02-18,hot,friends,true
syn_i002678,syn_u0170,osm_node_11432448232,rating,5,2026-02-04,mild,friends,true
syn_i002679,syn_u0171,osm_node_11294382443,rating,4,2025-12-05,rain,solo,true
syn_i002680,syn_u0171,osm_way_136454634,view,3,2025-01-04,sunny,solo,true
syn_i002681,syn_u0171,osm_way_144008996,visit,4,2026-06-03,sunny,solo,true
syn_i002682,syn_u0171,osm_node_11432448232,save,4,2025-04-17,rain,solo,true
syn_i002683,syn_u0171,osm_way_149976425,visit,5,2026-03-29,hot,solo,true
syn_i002684,syn_u0171,osm_way_23946659,view,5,2025-06-26,rain,solo,true
syn_i002685,syn_u0171,osm_node_11869869976,visit,4,2025-05-01,hot,solo,true
syn_i002686,syn_u0171,osm_way_159920646,rating,3,2026-02-14,mild,solo,true
syn_i002687,syn_u0171,osm_way_301970095,visit,5,2026-02-24,hot,solo,true
syn_i002688,syn_u0171,osm_way_109151481,visit,5,2025-09-30,mild,solo,true
syn_i002689,syn_u0171,osm_way_210395827,rating,3,2025-07-04,rain,solo,true
syn_i002690,syn_u0171,osm_way_165567625,rating,3,2026-02-06,mild,solo,true
syn_i002691,syn_u0171,osm_way_238689193,rating,5,2026-05-26,hot,solo,true
syn_i002692,syn_u0171,osm_way_165142036,view,3,2025-05-09,hot,solo,true
syn_i002693,syn_u0171,osm_relation_19692211,visit,5,2026-01-26,hot,solo,true
syn_i002694,syn_u0171,osm_way_210311139,save,4,2025-04-04,mild,solo,true
syn_i002695,syn_u0171,osm_way_162641479,visit,5,2025-11-26,hot,solo,true
syn_i002696,syn_u0171,osm_node_12170602298,view,4,2025-11-07,sunny,solo,true
syn_i002697,syn_u0172,osm_node_4001664955,rating,4,2026-04-06,hot,family,true
syn_i002698,syn_u0172,osm_way_389242226,view,5,2026-02-09,rain,family,true
syn_i002699,syn_u0172,osm_way_16761472,view,4,2026-07-12,mild,family,true
syn_i002700,syn_u0172,osm_node_7707941356,rating,5,2026-07-18,rain,family,true
syn_i002701,syn_u0172,osm_node_12337873692,rating,4,2026-06-24,sunny,family,true
syn_i002702,syn_u0172,osm_way_27104863,rating,4,2025-09-14,sunny,family,true
syn_i002703,syn_u0172,osm_way_33619301,save,4,2025-03-17,hot,family,true
syn_i002704,syn_u0172,osm_node_10239425288,visit,4,2026-07-27,sunny,family,true
syn_i002705,syn_u0172,osm_node_11701397826,rating,4,2025-04-30,rain,family,true
syn_i002706,syn_u0172,osm_node_4558023336,save,4,2026-03-06,hot,family,true
syn_i002707,syn_u0172,osm_way_545408838,visit,5,2026-07-19,sunny,family,true
syn_i002708,syn_u0172,osm_node_11103972677,view,4,2026-06-30,mild,family,true
syn_i002709,syn_u0172,osm_node_358807454,visit,5,2025-06-23,hot,family,true
syn_i002710,syn_u0172,osm_way_71209420,rating,5,2025-09-26,hot,family,true
syn_i002711,syn_u0173,osm_way_225190178,rating,5,2025-06-29,hot,family,true
syn_i002712,syn_u0173,osm_way_376015442,view,5,2026-01-15,hot,family,true
syn_i002713,syn_u0173,osm_way_1446107414,view,5,2025-11-18,mild,family,true
syn_i002714,syn_u0173,osm_way_365937312,save,4,2025-03-25,mild,family,true
syn_i002715,syn_u0173,osm_way_22900913,view,5,2026-03-16,rain,family,true
syn_i002716,syn_u0173,osm_way_925424104,view,5,2025-02-03,mild,family,true
syn_i002717,syn_u0173,osm_way_22903972,view,4,2025-08-23,rain,family,true
syn_i002718,syn_u0173,osm_way_27111275,rating,5,2025-04-11,hot,family,true
syn_i002719,syn_u0173,osm_way_224031776,save,5,2026-01-27,mild,family,true
syn_i002720,syn_u0173,osm_way_1389283438,visit,5,2025-11-22,sunny,family,true
syn_i002721,syn_u0173,osm_way_298133598,view,5,2025-02-20,mild,family,true
syn_i002722,syn_u0173,osm_way_31009822,rating,5,2026-07-10,mild,family,true
syn_i002723,syn_u0173,osm_way_367807621,view,5,2025-09-14,rain,family,true
syn_i002724,syn_u0174,osm_way_487056224,visit,4,2025-07-25,hot,friends,true
syn_i002725,syn_u0174,osm_node_368170992,rating,5,2026-07-02,mild,friends,true
syn_i002726,syn_u0174,osm_way_1035486236,rating,5,2025-03-16,mild,friends,true
syn_i002727,syn_u0174,osm_way_565565163,rating,5,2025-10-22,rain,friends,true
syn_i002728,syn_u0174,osm_way_174506301,rating,4,2025-03-29,hot,friends,true
syn_i002729,syn_u0174,osm_node_12565854904,visit,5,2025-10-06,mild,friends,true
syn_i002730,syn_u0174,osm_way_1035486245,rating,3,2026-06-16,sunny,friends,true
syn_i002731,syn_u0174,osm_way_381012089,visit,4,2025-02-08,sunny,friends,true
syn_i002732,syn_u0174,osm_node_4238854905,rating,4,2025-12-25,sunny,friends,true
syn_i002733,syn_u0174,osm_way_44501283,rating,4,2025-04-24,sunny,friends,true
syn_i002734,syn_u0174,osm_way_285605725,save,4,2026-03-28,sunny,friends,true
syn_i002735,syn_u0174,osm_node_4777387246,rating,4,2025-04-14,rain,friends,true
syn_i002736,syn_u0174,osm_node_368171005,save,5,2025-08-26,hot,friends,true
syn_i002737,syn_u0174,osm_relation_18473582,view,5,2025-10-19,sunny,friends,true
syn_i002738,syn_u0174,osm_node_5910669788,save,4,2025-07-06,sunny,friends,true
syn_i002739,syn_u0174,osm_way_1100748264,rating,4,2026-07-21,mild,friends,true
syn_i002740,syn_u0174,osm_way_410380274,view,4,2025-07-23,mild,friends,true
syn_i002741,syn_u0174,osm_node_2053874881,rating,5,2026-06-19,hot,friends,true
syn_i002742,syn_u0174,osm_node_358845722,save,4,2025-07-27,sunny,friends,true
syn_i002743,syn_u0175,osm_way_306671093,rating,3,2026-07-16,hot,solo,true
syn_i002744,syn_u0175,osm_way_382191585,view,4,2025-10-30,mild,solo,true
syn_i002745,syn_u0175,osm_node_5745779290,save,4,2025-07-04,mild,solo,true
syn_i002746,syn_u0175,osm_node_10717839789,rating,4,2025-03-21,rain,solo,true
syn_i002747,syn_u0175,osm_way_378326875,save,4,2025-12-02,mild,solo,true
syn_i002748,syn_u0175,osm_way_374128175,view,4,2025-09-13,hot,solo,true
syn_i002749,syn_u0175,osm_node_9736021735,visit,3,2026-03-21,rain,solo,true
syn_i002750,syn_u0175,osm_node_2567538735,rating,5,2026-02-16,hot,solo,true
syn_i002751,syn_u0175,osm_node_11066047179,visit,3,2025-06-20,sunny,solo,true
syn_i002752,syn_u0175,osm_node_5286744233,rating,4,2025-04-26,sunny,solo,true
syn_i002753,syn_u0175,osm_node_10859974154,visit,4,2025-07-06,rain,solo,true
syn_i002754,syn_u0175,osm_way_923781366,save,3,2025-11-13,hot,solo,true
syn_i002755,syn_u0175,osm_node_4564270453,view,5,2025-07-23,hot,solo,true
syn_i002756,syn_u0175,osm_way_1028201355,view,4,2025-09-09,hot,solo,true
syn_i002757,syn_u0175,osm_node_5520631121,visit,4,2026-07-24,sunny,solo,true
syn_i002758,syn_u0175,osm_way_1255470715,visit,3,2025-12-09,hot,solo,true
syn_i002759,syn_u0175,osm_way_459810317,save,4,2025-03-31,sunny,solo,true
syn_i002760,syn_u0175,osm_way_266149297,visit,2,2026-06-24,rain,solo,true
syn_i002761,syn_u0176,osm_node_4773740642,rating,4,2025-09-18,rain,couple,true
syn_i002762,syn_u0176,osm_node_358816697,rating,4,2025-10-13,rain,couple,true
syn_i002763,syn_u0176,osm_way_468462659,rating,5,2025-04-26,rain,couple,true
syn_i002764,syn_u0176,osm_node_11521189144,visit,4,2025-01-08,rain,couple,true
syn_i002765,syn_u0176,osm_node_10634721871,view,5,2026-07-15,sunny,couple,true
syn_i002766,syn_u0176,osm_node_5567734316,rating,5,2025-10-04,sunny,couple,true
syn_i002767,syn_u0176,osm_node_1951264206,visit,5,2025-08-17,mild,couple,true
syn_i002768,syn_u0176,osm_way_896851218,visit,5,2026-05-24,mild,couple,true
syn_i002769,syn_u0176,osm_way_986753738,rating,4,2025-08-08,sunny,couple,true
syn_i002770,syn_u0176,osm_way_243109024,visit,4,2025-09-22,rain,couple,true
syn_i002771,syn_u0176,osm_way_422876535,visit,5,2025-03-21,hot,couple,true
syn_i002772,syn_u0176,osm_way_424105889,rating,2,2025-06-01,sunny,couple,true
syn_i002773,syn_u0176,osm_node_10728948059,rating,4,2025-06-27,hot,couple,true
syn_i002774,syn_u0177,osm_node_9077641365,rating,3,2025-03-30,mild,friends,true
syn_i002775,syn_u0177,osm_node_8863752709,save,3,2025-03-25,hot,friends,true
syn_i002776,syn_u0177,osm_node_543990163,rating,4,2025-11-14,mild,friends,true
syn_i002777,syn_u0177,osm_way_408470213,view,3,2026-04-07,rain,friends,true
syn_i002778,syn_u0177,osm_node_12604907628,visit,5,2025-04-16,sunny,friends,true
syn_i002779,syn_u0177,osm_node_6488860939,view,4,2026-05-22,hot,friends,true
syn_i002780,syn_u0177,osm_way_205715215,view,4,2026-07-06,sunny,friends,true
syn_i002781,syn_u0177,osm_relation_6255315,view,4,2025-05-16,rain,friends,true
syn_i002782,syn_u0177,osm_way_243109024,rating,3,2025-07-19,rain,friends,true
syn_i002783,syn_u0177,osm_way_1417022388,view,4,2025-06-29,hot,friends,true
syn_i002784,syn_u0177,osm_way_493518669,save,3,2025-02-24,sunny,friends,true
syn_i002785,syn_u0177,osm_node_7966598294,rating,4,2025-09-10,sunny,friends,true
syn_i002786,syn_u0177,osm_way_1425760583,view,5,2025-08-24,sunny,friends,true
syn_i002787,syn_u0177,osm_node_8322079942,visit,5,2025-09-26,sunny,friends,true
syn_i002788,syn_u0177,osm_node_368169838,view,4,2026-02-01,hot,friends,true
syn_i002789,syn_u0177,osm_way_178733975,rating,3,2025-04-08,sunny,friends,true
syn_i002790,syn_u0177,osm_way_1051767618,save,5,2025-11-25,rain,friends,true
syn_i002791,syn_u0177,osm_way_244106627,rating,3,2026-02-18,rain,friends,true
syn_i002792,syn_u0177,osm_node_358807748,rating,3,2026-06-08,sunny,friends,true
syn_i002793,syn_u0178,osm_way_1089903105,visit,3,2025-12-12,hot,friends,true
syn_i002794,syn_u0178,osm_way_1506807895,visit,2,2025-06-21,mild,friends,true
syn_i002795,syn_u0178,osm_way_449158604,save,5,2025-06-29,hot,friends,true
syn_i002796,syn_u0178,osm_way_622444218,save,4,2025-11-10,hot,friends,true
syn_i002797,syn_u0178,osm_way_1255386773,view,5,2025-12-01,hot,friends,true
syn_i002798,syn_u0178,osm_way_26565940,rating,4,2026-07-08,mild,friends,true
syn_i002799,syn_u0178,osm_way_345133358,save,4,2025-09-07,mild,friends,true
syn_i002800,syn_u0178,osm_way_622444217,view,4,2026-04-01,rain,friends,true
syn_i002801,syn_u0178,osm_way_449158568,view,5,2025-09-06,sunny,friends,true
syn_i002802,syn_u0178,osm_way_1346393447,rating,4,2026-03-23,mild,friends,true
syn_i002803,syn_u0178,osm_way_28781006,visit,4,2026-05-11,mild,friends,true
syn_i002804,syn_u0178,osm_way_528522703,rating,3,2025-06-05,mild,friends,true
syn_i002805,syn_u0178,osm_way_449158494,rating,4,2026-05-21,mild,friends,true
syn_i002806,syn_u0178,osm_way_471988487,rating,4,2026-07-08,mild,friends,true
syn_i002807,syn_u0178,osm_way_1113516224,rating,3,2025-06-20,rain,friends,true
syn_i002808,syn_u0178,osm_way_622444216,visit,3,2025-11-27,hot,friends,true
syn_i002809,syn_u0178,osm_node_13424627630,visit,4,2026-05-29,hot,friends,true
syn_i002810,syn_u0178,osm_way_179915270,save,4,2025-11-29,sunny,friends,true
syn_i002811,syn_u0179,osm_node_6026081685,rating,5,2026-06-07,sunny,couple,true
syn_i002812,syn_u0179,osm_way_333012771,rating,5,2025-11-12,mild,couple,true
syn_i002813,syn_u0179,osm_way_486671294,rating,3,2025-11-09,mild,couple,true
syn_i002814,syn_u0179,osm_way_705322048,save,4,2025-07-31,rain,couple,true
syn_i002815,syn_u0179,osm_node_11073875057,visit,4,2025-04-13,sunny,couple,true
syn_i002816,syn_u0179,osm_way_803407038,rating,4,2025-05-02,hot,couple,true
syn_i002817,syn_u0179,osm_node_11608500929,visit,4,2026-07-15,hot,couple,true
syn_i002818,syn_u0179,osm_way_291160794,rating,3,2026-05-24,hot,couple,true
syn_i002819,syn_u0179,osm_way_753358501,visit,4,2025-10-26,rain,couple,true
syn_i002820,syn_u0179,osm_way_297639349,save,5,2025-06-22,rain,couple,true
syn_i002821,syn_u0179,osm_way_335293090,rating,5,2026-01-19,hot,couple,true
syn_i002822,syn_u0179,osm_node_8765431363,rating,5,2026-03-10,sunny,couple,true
syn_i002823,syn_u0180,osm_node_13535485362,visit,3,2025-06-28,rain,family,true
syn_i002824,syn_u0180,osm_way_396092646,save,5,2026-01-03,mild,family,true
syn_i002825,syn_u0180,osm_way_1026895497,view,5,2025-12-26,rain,family,true
syn_i002826,syn_u0180,osm_way_690776886,rating,5,2025-07-21,mild,family,true
syn_i002827,syn_u0180,osm_way_289943234,rating,4,2025-05-14,rain,family,true
syn_i002828,syn_u0180,osm_way_191435560,save,5,2025-07-17,mild,family,true
syn_i002829,syn_u0180,osm_way_468813911,view,4,2025-04-12,hot,family,true
syn_i002830,syn_u0180,osm_way_253636288,visit,5,2025-11-13,sunny,family,true
syn_i002831,syn_u0180,osm_way_469255044,view,5,2025-05-13,hot,family,true
syn_i002832,syn_u0180,osm_way_189921703,view,5,2025-01-08,mild,family,true
syn_i002833,syn_u0180,osm_node_368161992,rating,5,2025-12-03,mild,family,true
syn_i002834,syn_u0180,osm_way_1385447316,view,5,2026-06-30,mild,family,true
syn_i002835,syn_u0180,osm_way_667280133,visit,5,2025-07-02,rain,family,true
syn_i002836,syn_u0180,osm_way_50695079,rating,5,2026-01-03,hot,family,true
syn_i002837,syn_u0181,osm_way_468926992,rating,4,2026-05-20,hot,friends,true
syn_i002838,syn_u0181,osm_node_13663601874,save,4,2025-10-06,hot,friends,true
syn_i002839,syn_u0181,osm_node_359255054,save,5,2025-09-16,sunny,friends,true
syn_i002840,syn_u0181,osm_node_9506323884,visit,4,2025-10-23,rain,friends,true
syn_i002841,syn_u0181,osm_node_11090770112,rating,5,2025-07-24,rain,friends,true
syn_i002842,syn_u0181,osm_node_11408854883,visit,4,2026-03-10,rain,friends,true
syn_i002843,syn_u0181,osm_way_1036174617,save,4,2026-02-02,hot,friends,true
syn_i002844,syn_u0181,osm_way_223071801,save,4,2026-08-02,hot,friends,true
syn_i002845,syn_u0181,osm_way_529219384,visit,5,2025-03-31,mild,friends,true
syn_i002846,syn_u0181,osm_way_30694519,rating,5,2025-03-17,hot,friends,true
syn_i002847,syn_u0181,osm_way_144358766,save,5,2026-06-15,hot,friends,true
syn_i002848,syn_u0181,osm_way_30720669,rating,5,2025-09-11,rain,friends,true
syn_i002849,syn_u0181,osm_way_573746678,save,5,2025-01-10,rain,friends,true
syn_i002850,syn_u0182,osm_way_29615410,view,5,2025-08-19,hot,friends,true
syn_i002851,syn_u0182,osm_way_29714357,view,4,2026-05-28,hot,friends,true
syn_i002852,syn_u0182,osm_node_257536781,visit,5,2025-06-26,rain,friends,true
syn_i002853,syn_u0182,osm_way_29935493,visit,5,2025-07-20,rain,friends,true
syn_i002854,syn_u0182,osm_way_862871630,visit,5,2026-02-07,rain,friends,true
syn_i002855,syn_u0182,osm_node_9654955515,view,3,2025-11-24,rain,friends,true
syn_i002856,syn_u0182,osm_node_257536482,view,5,2026-06-11,hot,friends,true
syn_i002857,syn_u0182,osm_node_10866120749,view,5,2025-04-04,hot,friends,true
syn_i002858,syn_u0182,osm_relation_20582044,rating,5,2026-04-06,mild,friends,true
syn_i002859,syn_u0182,osm_way_1112835156,rating,4,2025-05-27,rain,friends,true
syn_i002860,syn_u0182,osm_way_815557547,rating,4,2026-02-28,rain,friends,true
syn_i002861,syn_u0182,osm_way_103383443,save,3,2025-10-10,rain,friends,true
syn_i002862,syn_u0182,osm_node_367779162,visit,5,2025-06-29,rain,friends,true
syn_i002863,syn_u0182,osm_node_7534044529,view,3,2026-03-03,hot,friends,true
syn_i002864,syn_u0182,osm_node_7644779165,view,5,2026-03-08,mild,friends,true
syn_i002865,syn_u0183,osm_way_1284582008,visit,3,2025-10-19,hot,couple,true
syn_i002866,syn_u0183,osm_node_13357743372,save,4,2026-03-17,mild,couple,true
syn_i002867,syn_u0183,osm_way_370224628,view,4,2025-02-07,hot,couple,true
syn_i002868,syn_u0183,osm_way_539005582,rating,5,2025-08-03,sunny,couple,true
syn_i002869,syn_u0183,osm_way_1283910034,view,4,2025-08-21,mild,couple,true
syn_i002870,syn_u0183,osm_way_197064614,visit,4,2025-03-01,rain,couple,true
syn_i002871,syn_u0183,osm_way_370574294,view,3,2026-05-12,mild,couple,true
syn_i002872,syn_u0183,osm_node_6372878733,rating,3,2025-12-24,rain,couple,true
syn_i002873,syn_u0183,osm_relation_15534187,rating,4,2025-03-15,hot,couple,true
syn_i002874,syn_u0183,osm_way_237040790,visit,4,2025-04-01,hot,couple,true
syn_i002875,syn_u0183,osm_node_5510060621,save,4,2026-06-18,rain,couple,true
syn_i002876,syn_u0183,osm_way_95161971,visit,3,2025-12-01,hot,couple,true
syn_i002877,syn_u0183,osm_way_237845867,view,4,2025-11-08,mild,couple,true
syn_i002878,syn_u0183,osm_node_11608807245,visit,4,2025-02-24,hot,couple,true
syn_i002879,syn_u0183,osm_way_667593365,rating,4,2025-03-08,rain,couple,true
syn_i002880,syn_u0183,osm_way_1121218991,rating,4,2025-05-11,mild,couple,true
syn_i002881,syn_u0184,osm_node_661469395,save,4,2026-02-12,hot,couple,true
syn_i002882,syn_u0184,osm_node_6488836233,visit,4,2025-02-07,sunny,couple,true
syn_i002883,syn_u0184,osm_way_244107303,view,4,2025-05-15,rain,couple,true
syn_i002884,syn_u0184,osm_way_244106639,visit,4,2025-12-15,rain,couple,true
syn_i002885,syn_u0184,osm_way_1419166586,view,4,2025-04-20,hot,couple,true
syn_i002886,syn_u0184,osm_way_27052829,view,5,2025-12-27,rain,couple,true
syn_i002887,syn_u0184,osm_node_3699301527,save,5,2025-09-02,sunny,couple,true
syn_i002888,syn_u0184,osm_node_1041656782,rating,4,2026-03-27,mild,couple,true
syn_i002889,syn_u0184,osm_way_412864891,visit,4,2025-05-30,sunny,couple,true
syn_i002890,syn_u0184,osm_node_9668604233,rating,5,2025-09-23,hot,couple,true
syn_i002891,syn_u0184,osm_way_1263387027,visit,4,2025-06-06,mild,couple,true
syn_i002892,syn_u0184,osm_way_43671395,visit,4,2026-04-25,mild,couple,true
syn_i002893,syn_u0184,osm_node_13704561855,save,5,2025-02-12,rain,couple,true
syn_i002894,syn_u0185,osm_node_13457277572,visit,4,2025-09-15,mild,solo,true
syn_i002895,syn_u0185,osm_way_56065786,visit,5,2025-08-30,hot,solo,true
syn_i002896,syn_u0185,osm_way_469307336,view,4,2026-05-22,rain,solo,true
syn_i002897,syn_u0185,osm_way_587749380,save,4,2025-10-31,rain,solo,true
syn_i002898,syn_u0185,osm_way_1113418486,rating,4,2026-01-11,hot,solo,true
syn_i002899,syn_u0185,osm_way_128516253,rating,4,2025-04-10,mild,solo,true
syn_i002900,syn_u0185,osm_way_366501712,rating,4,2026-02-07,hot,solo,true
syn_i002901,syn_u0185,osm_node_5902359093,save,5,2026-06-28,mild,solo,true
syn_i002902,syn_u0185,osm_way_469205299,rating,4,2025-03-21,hot,solo,true
syn_i002903,syn_u0185,osm_way_1393754309,save,4,2026-01-26,mild,solo,true
syn_i002904,syn_u0185,osm_way_615349067,rating,3,2026-01-11,sunny,solo,true
syn_i002905,syn_u0186,osm_way_805171139,save,5,2025-10-05,hot,couple,true
syn_i002906,syn_u0186,osm_way_529219384,view,5,2025-10-18,rain,couple,true
syn_i002907,syn_u0186,osm_node_11090770112,rating,4,2026-06-16,mild,couple,true
syn_i002908,syn_u0186,osm_way_126018723,rating,5,2025-07-15,rain,couple,true
syn_i002909,syn_u0186,osm_way_28887103,visit,5,2025-12-26,rain,couple,true
syn_i002910,syn_u0186,osm_way_30720638,visit,4,2025-04-27,hot,couple,true
syn_i002911,syn_u0186,osm_node_9688403729,view,5,2026-06-16,rain,couple,true
syn_i002912,syn_u0186,osm_way_118191295,view,5,2026-07-18,rain,couple,true
syn_i002913,syn_u0186,osm_way_947883108,view,5,2026-01-30,mild,couple,true
syn_i002914,syn_u0186,osm_way_238068764,visit,5,2025-05-23,mild,couple,true
syn_i002915,syn_u0186,osm_node_9506323884,save,4,2026-06-26,mild,couple,true
syn_i002916,syn_u0186,osm_way_225765125,view,5,2026-01-24,rain,couple,true
syn_i002917,syn_u0186,osm_way_209950214,visit,3,2026-07-03,hot,couple,true
