activity_id,name,category,subcategory,city,state,lat,lon,indoor_outdoor,estimated_cost_usd_min,estimated_cost_usd_max,is_estimated,typical_duration_min,group_suitability,family_kids_suitable,wheelchair,website,phone,opening_hours,source,source_id,source_url,data_quality_score
osm_way_860267019,Riverwalk East,park,urban_park,Chicago,IL,41.888026,-87.617366,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/860267019,https://www.openstreetmap.org/way/860267019,0.53
osm_way_230773694,Robert Taylor Park,park,urban_park,Chicago,IL,41.807866,-87.627339,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks/Taylor-Park/,,,OpenStreetMap,way/230773694,https://www.openstreetmap.org/way/230773694,0.95
osm_way_27861467,Roberts Square Park,park,urban_park,Chicago,IL,41.972018,-87.758904,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/roberts-david-square-park,,,OpenStreetMap,way/27861467,https://www.openstreetmap.org/way/27861467,0.95
osm_way_209695141,Rogers Park,park,urban_park,Chicago,IL,42.014095,-87.694937,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks/Rogers-Park/,+1-773-381-6274,,OpenStreetMap,way/209695141,https://www.openstreetmap.org/way/209695141,0.95
osm_relation_18157600,Ronan (George) Park,park,urban_park,Chicago,IL,41.970348,-87.702741,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/ronan-george-park,,,OpenStreetMap,relation/18157600,https://www.openstreetmap.org/relation/18157600,0.95
osm_way_85595093,Roosevelt Park,park,urban_park,Chicago,IL,41.868083,-87.629891,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/roosevelt-theodore-park,,,OpenStreetMap,way/85595093,https://www.openstreetmap.org/way/85595093,0.95
osm_way_27860626,Rosedale Park,park,urban_park,Chicago,IL,41.98906,-87.785798,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/rosedale-park,,,OpenStreetMap,way/27860626,https://www.openstreetmap.org/way/27860626,0.95
osm_way_125812563,Rosenblum Park,park,urban_park,Chicago,IL,41.757939,-87.579141,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/rosenblum-j-leslie-park,,,OpenStreetMap,way/125812563,https://www.openstreetmap.org/way/125812563,0.95
osm_way_132532601,Rutherford Sayre Park,park,urban_park,Chicago,IL,41.919803,-87.79697,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/rutherford-sayre-park,,,OpenStreetMap,way/132532601,https://www.openstreetmap.org/way/132532601,0.95
osm_way_132532603,Rutherford Sayre Park,park,urban_park,Chicago,IL,41.920638,-87.797883,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/rutherford-sayre-park,,,OpenStreetMap,way/132532603,https://www.openstreetmap.org/way/132532603,0.95
osm_relation_5214509,Ryan Harris Memorial Park,park,urban_park,Chicago,IL,41.770742,-87.63992,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks/Harris-Memorial-Park/,,,OpenStreetMap,relation/5214509,https://www.openstreetmap.org/relation/5214509,0.95
osm_way_133668571,Sacramento Park,park,urban_park,Chicago,IL,41.945801,-87.703246,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/sacramento-park,,,OpenStreetMap,way/133668571,https://www.openstreetmap.org/way/133668571,0.95
osm_relation_14520001,Sacramento Square,park,urban_park,Chicago,IL,41.890791,-87.702166,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,relation/14520001,https://www.openstreetmap.org/relation/14520001,0.69
osm_way_1046362901,Sain Park,park,urban_park,Chicago,IL,41.880503,-87.687884,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/sain-park,,,OpenStreetMap,way/1046362901,https://www.openstreetmap.org/way/1046362901,0.95
osm_way_301970095,Saint Leo's Veteran's Garden,park,urban_park,Chicago,IL,41.752771,-87.642538,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/301970095,https://www.openstreetmap.org/way/301970095,0.61
osm_way_354941494,Saint Louis Park,park,urban_park,Chicago,IL,41.887741,-87.713382,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/st-louis-park,,,OpenStreetMap,way/354941494,https://www.openstreetmap.org/way/354941494,0.95
osm_node_13203542052,Sankofa For The Earth,park,urban_park,Chicago,IL,41.817983,-87.596461,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,node/13203542052,https://www.openstreetmap.org/node/13203542052,0.53
osm_way_26379140,Sauganash Park,park,urban_park,Chicago,IL,41.988194,-87.737238,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/sauganash-park,,,OpenStreetMap,way/26379140,https://www.openstreetmap.org/way/26379140,0.95
osm_relation_5208374,Sauganash Trail,park,urban_park,Chicago,IL,41.98998,-87.737854,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks/sauganash-trail-park/,,,OpenStreetMap,relation/5208374,https://www.openstreetmap.org/relation/5208374,0.95
osm_way_176302845,Schaefer Park,park,urban_park,Chicago,IL,41.925736,-87.66908,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/schaefer-edward-park,,,OpenStreetMap,way/176302845,https://www.openstreetmap.org/way/176302845,0.95
osm_relation_14664580,Schreiber Park,park,urban_park,Chicago,IL,41.999222,-87.669867,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/schreiber-park,,,OpenStreetMap,relation/14664580,https://www.openstreetmap.org/relation/14664580,0.95
osm_way_36358706,Scoville Park,park,urban_park,Chicago,IL,41.889437,-87.79526,outdoor,0,0,true,90,large,yes,unknown,https://pdop.org/parks-facilities/location/scoville-park/,,,OpenStreetMap,way/36358706,https://www.openstreetmap.org/way/36358706,0.95
osm_way_28897007,Sculpture Park - Section III,park,urban_park,Chicago,IL,42.022743,-87.710633,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/28897007,https://www.openstreetmap.org/way/28897007,0.53
osm_way_28896971,Sculpture Park - Section IV,park,urban_park,Chicago,IL,42.015487,-87.710892,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/28896971,https://www.openstreetmap.org/way/28896971,0.53
osm_way_143702456,Seneca Park,park,urban_park,Chicago,IL,41.897201,-87.622343,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/seneca-park,,,OpenStreetMap,way/143702456,https://www.openstreetmap.org/way/143702456,0.95
osm_way_27038196,Senior Citizens Memorial Park,park,urban_park,Chicago,IL,41.92304,-87.685595,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/senior-citizens-memorial-park,,06:00-23:00,OpenStreetMap,way/27038196,https://www.openstreetmap.org/way/27038196,1
osm_way_126548812,Senka Park,park,urban_park,Chicago,IL,41.791528,-87.712031,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/senka-edward-duke-park,,,OpenStreetMap,way/126548812,https://www.openstreetmap.org/way/126548812,0.95
osm_relation_5489951,Senn Park,park,urban_park,Chicago,IL,41.989522,-87.668635,outdoor,0,0,false,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks/Senn-Playlot-Park/,,,OpenStreetMap,relation/5489951,https://www.openstreetmap.org/relation/5489951,0.95
osm_way_846732334,Serenity Park,park,urban_park,Chicago,IL,41.843574,-87.790407,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/846732334,https://www.openstreetmap.org/way/846732334,0.61
osm_way_31009493,Seward Park,park,urban_park,Chicago,IL,41.902452,-87.638798,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/seward-william-park,,,OpenStreetMap,way/31009493,https://www.openstreetmap.org/way/31009493,0.95
osm_way_97057458,Shabbona Park,park,urban_park,Chicago,IL,41.942648,-87.800164,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/shabbona-park,,,OpenStreetMap,way/97057458,https://www.openstreetmap.org/way/97057458,0.95
osm_way_136508005,Shedd Park,park,urban_park,Chicago,IL,41.850223,-87.716781,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/136508005,https://www.openstreetmap.org/way/136508005,0.85
osm_way_203672734,Sheil Park,park,urban_park,Chicago,IL,41.945673,-87.663614,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/sheil-bernard-community-center-park,,,OpenStreetMap,way/203672734,https://www.openstreetmap.org/way/203672734,0.95
osm_way_151428223,Sheridan Park,park,urban_park,Chicago,IL,41.870838,-87.65481,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/sheridan-philip-henry-park,,,OpenStreetMap,way/151428223,https://www.openstreetmap.org/way/151428223,0.95
osm_way_32741850,Sherman (John) Park,park,urban_park,Chicago,IL,41.796876,-87.657394,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/sherman-john-park,,Mo-Su 06:00-23:00,OpenStreetMap,way/32741850,https://www.openstreetmap.org/way/32741850,1
osm_way_1466123272,Sherwin Beach Park,park,urban_park,Chicago,IL,42.015068,-87.662407,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/1466123272,https://www.openstreetmap.org/way/1466123272,0.53
osm_way_131817708,Sherwood Park,park,urban_park,Chicago,IL,41.790071,-87.6341,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/sherwood-jesse-park,,,OpenStreetMap,way/131817708,https://www.openstreetmap.org/way/131817708,0.95
osm_way_1427385431,Shrine Meditation Garden,park,urban_park,Chicago,IL,41.928946,-87.640564,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/1427385431,https://www.openstreetmap.org/way/1427385431,0.61
osm_way_136455478,Simons Park,park,urban_park,Chicago,IL,41.911396,-87.71541,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks/Simons-Park/,,,OpenStreetMap,way/136455478,https://www.openstreetmap.org/way/136455478,0.95
osm_way_398406619,Sintic Park,park,urban_park,Chicago,IL,41.842521,-87.641191,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/sintic-gregory-park,,,OpenStreetMap,way/398406619,https://www.openstreetmap.org/way/398406619,0.95
osm_node_2274053293,Six Corner's Parklet,park,urban_park,Chicago,IL,41.953108,-87.749921,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,node/2274053293,https://www.openstreetmap.org/node/2274053293,0.53
osm_way_31557401,Skinner Park,park,urban_park,Chicago,IL,41.879617,-87.661725,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/skinner-mark-park,,06:00-23:00,OpenStreetMap,way/31557401,https://www.openstreetmap.org/way/31557401,1
osm_relation_20041440,Skokie Northshore Sculpture Park,park,urban_park,Chicago,IL,42.026384,-87.710624,outdoor,0,0,true,90,large,yes,unknown,https://sculpturepark.org/,,,OpenStreetMap,relation/20041440,https://www.openstreetmap.org/relation/20041440,0.91
osm_way_136510265,Smirz Park,park,urban_park,Chicago,IL,41.830235,-87.780795,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/136510265,https://www.openstreetmap.org/way/136510265,0.73
osm_way_126431895,Smith Park,park,urban_park,Chicago,IL,41.892659,-87.690447,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/smith-joseph-higgins-park,,,OpenStreetMap,way/126431895,https://www.openstreetmap.org/way/126431895,0.95
osm_way_351265937,Snapping Turtle Park,park,urban_park,Chicago,IL,41.891473,-87.704319,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/snapping-turtle-park,,,OpenStreetMap,way/351265937,https://www.openstreetmap.org/way/351265937,0.95
osm_way_1418673587,Snowberry Park,park,urban_park,Chicago,IL,41.893884,-87.674217,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/snowberry-park,,,OpenStreetMap,way/1418673587,https://www.openstreetmap.org/way/1418673587,0.95
osm_way_235216579,South Garden,park,urban_park,Chicago,IL,41.878726,-87.623615,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/235216579,https://www.openstreetmap.org/way/235216579,0.53
osm_way_205499788,South Lakeview Park,park,urban_park,Chicago,IL,41.933681,-87.661714,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/south-lakeview-park,,,OpenStreetMap,way/205499788,https://www.openstreetmap.org/way/205499788,0.95
osm_way_401446864,South President's Court,park,urban_park,Chicago,IL,41.874408,-87.621534,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/401446864,https://www.openstreetmap.org/way/401446864,0.53
osm_way_1447211880,South Shore Cultural Center,park,urban_park,Chicago,IL,41.769805,-87.562958,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/south-shore-cultural-center-park,,,OpenStreetMap,way/1447211880,https://www.openstreetmap.org/way/1447211880,0.95
osm_way_1044561823,South Side Sanctuary,park,urban_park,Chicago,IL,41.809173,-87.617228,outdoor,0,0,true,90,large,yes,unknown,https://southsidesanctuary.org/,,,OpenStreetMap,way/1044561823,https://www.openstreetmap.org/way/1044561823,0.87
osm_way_891392236,Southbank Park,park,urban_park,Chicago,IL,41.873469,-87.634684,outdoor,0,0,true,90,large,yes,unknown,,,Mo-Su 06:00-23:00,OpenStreetMap,way/891392236,https://www.openstreetmap.org/way/891392236,0.62
osm_way_195459459,Spikings Farm Park,park,urban_park,Chicago,IL,41.966798,-87.728339,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/spikings-farm-park,,,OpenStreetMap,way/195459459,https://www.openstreetmap.org/way/195459459,0.95
osm_way_109121234,Springfield Park,park,urban_park,Chicago,IL,41.998629,-87.727184,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/109121234,https://www.openstreetmap.org/way/109121234,0.85
osm_way_33782094,Spruce Park,park,urban_park,Chicago,IL,41.798563,-87.590027,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/spruce-park,,,OpenStreetMap,way/33782094,https://www.openstreetmap.org/way/33782094,0.95
osm_way_967745406,St. Vincent's Circle,park,urban_park,Chicago,IL,41.924662,-87.655549,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/967745406,https://www.openstreetmap.org/way/967745406,0.65
osm_way_173876971,Stanton Park,park,urban_park,Chicago,IL,41.905706,-87.645391,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/stanton-edwin-park,,,OpenStreetMap,way/173876971,https://www.openstreetmap.org/way/173876971,0.95
osm_way_354941409,Starr Park,park,urban_park,Chicago,IL,41.883553,-87.684747,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/starr-ellen-gates-park,,,OpenStreetMap,way/354941409,https://www.openstreetmap.org/way/354941409,0.95
osm_way_164425257,Stars & Stripes Park,park,urban_park,Chicago,IL,41.799145,-87.797652,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/stars-stripes-park,,,OpenStreetMap,way/164425257,https://www.openstreetmap.org/way/164425257,0.95
osm_way_230927554,Stateway Park,park,urban_park,Chicago,IL,41.826393,-87.627142,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/stateway-park,,,OpenStreetMap,way/230927554,https://www.openstreetmap.org/way/230927554,0.95
osm_way_203763484,Stehman School Playground,park,urban_park,Chicago,IL,41.934276,-87.708494,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/203763484,https://www.openstreetmap.org/way/203763484,0.65
osm_way_136339880,Stephen A. Douglas Monument Park,park,urban_park,Chicago,IL,41.831564,-87.608217,outdoor,0,0,true,90,large,yes,unknown,https://dnrhistoric.illinois.gov/experience/sites/site.douglas-tomb.html,,Fr-Su 10:00-16:00,OpenStreetMap,way/136339880,https://www.openstreetmap.org/way/136339880,1
osm_way_241710957,Stevenson Park,park,urban_park,Chicago,IL,41.887766,-87.777951,outdoor,0,0,true,90,large,yes,unknown,https://pdop.org/parks-facilities/location/stevenson-park/,,,OpenStreetMap,way/241710957,https://www.openstreetmap.org/way/241710957,0.95
osm_way_136511753,Strohacker Park,park,urban_park,Chicago,IL,41.794052,-87.732383,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/strohacker-howard-park,,,OpenStreetMap,way/136511753,https://www.openstreetmap.org/way/136511753,0.95
osm_way_157657567,Stuart Field,park,urban_park,Chicago,IL,41.838889,-87.628775,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/157657567,https://www.openstreetmap.org/way/157657567,0.61
osm_way_186758547,Sumac Park,park,urban_park,Chicago,IL,41.818312,-87.609825,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/sumac-park,,,OpenStreetMap,way/186758547,https://www.openstreetmap.org/way/186758547,0.95
osm_way_42407248,Sun Yat-Sen Park,park,urban_park,Chicago,IL,41.848042,-87.634167,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/sun-yat-sen-park,,,OpenStreetMap,way/42407248,https://www.openstreetmap.org/way/42407248,0.95
osm_way_160009410,Sunken Gardens Park,park,urban_park,Chicago,IL,41.963328,-87.695059,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/sunken-gardens-park,,,OpenStreetMap,way/160009410,https://www.openstreetmap.org/way/160009410,0.95
osm_way_737641842,Sunshine Park,park,urban_park,Chicago,IL,41.839205,-87.794017,outdoor,0,0,true,90,large,yes,unknown,,,,OpenStreetMap,way/737641842,https://www.openstreetmap.org/way/737641842,0.61
osm_way_176302847,Supera Park,park,urban_park,Chicago,IL,41.928011,-87.658886,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/supera-louis-park,,06:00-23:00,OpenStreetMap,way/176302847,https://www.openstreetmap.org/way/176302847,1
osm_way_174049278,Superior Park,park,urban_park,Chicago,IL,41.89469,-87.679754,outdoor,0,0,true,90,large,yes,unknown,https://www.chicagoparkdistrict.com/parks-facilities/superior-park,,,OpenStreetMap,way/174049278,https://www.openstreetmap.org/way/174049278,0.95
